Dates,x_close,y_close
2016-07-29,117.16,117.79
2016-07-29,117.15,117.79
2016-07-29,117.15,117.79
2016-07-29,117.14,117.77
2016-07-29,117.14,117.79
2016-07-29,117.09,117.78
2016-07-29,117.11,117.77
2016-07-29,117.12,117.75
2016-07-29,117.14,117.75
2016-07-29,117.15,117.74
2016-07-29,117.14,117.74
2016-07-29,117.11,117.74
2016-07-29,117.12,117.76
2016-07-29,117.12,117.76
2016-07-29,117.14,117.75
2016-07-29,117.14,117.74
2016-07-29,117.11,117.73
2016-07-29,117.14,117.73
2016-07-29,117.14,117.74
2016-07-29,117.14,117.72
2016-07-29,117.13,117.74
2016-07-29,117.16,117.76
2016-07-29,117.14,117.76
2016-07-29,117.13,117.76
2016-07-29,117.05,117.71
2016-07-29,116.99,117.64
2016-07-29,116.99,117.66
2016-07-29,117.03,117.6
2016-07-29,117.04,117.62
2016-07-29,117.03,117.57
2016-07-29,116.99,117.55
2016-07-29,116.97,117.52
2016-07-29,117.02,117.55
2016-07-29,117.01,117.56
2016-07-29,117.03,117.57
2016-07-29,117.04,117.6
2016-07-29,117.01,117.57
2016-07-29,116.99,117.59
2016-07-29,116.94,117.54
2016-07-29,116.94,117.54
2016-07-29,116.94,117.55
2016-07-29,116.92,117.52
2016-07-29,116.91,117.5
2016-07-29,116.88,117.47
2016-07-29,116.89,117.46
2016-07-29,116.9,117.46
2016-07-29,116.93,117.45
2016-07-29,116.95,117.49
2016-07-29,116.99,117.54
2016-07-29,117.01,117.5
2016-07-29,117.01,117.53
2016-07-29,116.99,117.52
2016-07-29,116.98,117.51
2016-07-29,116.98,117.53
2016-07-29,116.96,117.54
2016-07-29,116.98,117.5
2016-07-29,116.97,117.55
2016-07-29,116.96,117.53
2016-07-29,116.93,117.52
2016-07-29,116.94,117.49
2016-07-29,116.93,117.49
2016-07-29,116.84,117.46
2016-07-29,116.84,117.44
2016-07-29,116.78,117.38
2016-07-29,116.76,117.36
2016-07-29,116.74,117.32
2016-07-29,116.72,117.3
2016-07-29,116.72,117.25
2016-07-29,116.62,117.21
2016-07-29,116.66,117.21
2016-07-29,116.71,117.25
2016-07-29,116.71,117.21
2016-07-29,116.66,117.23
2016-07-29,116.59,117.21
2016-07-29,116.61,117.2
2016-07-29,116.64,117.2
2016-07-29,116.64,117.23
2016-07-29,116.72,117.28
2016-07-29,116.73,117.3
2016-07-29,116.72,117.34
2016-07-29,116.71,117.33
2016-07-29,116.65,117.34
2016-07-29,116.68,117.35
2016-07-29,116.76,117.37
2016-07-29,116.87,117.39
2016-07-29,116.88,117.4
2016-07-29,116.79,117.44
2016-07-29,116.83,117.42
2016-07-29,116.81,117.44
2016-07-29,116.83,117.43
2016-07-29,116.84,117.42
2016-07-29,116.83,117.47
2016-07-29,116.79,117.42
2016-07-29,116.82,117.4
2016-07-29,116.81,117.4
2016-07-29,116.86,117.42
2016-07-29,116.82,117.43
2016-07-29,116.91,117.46
2016-07-29,116.94,117.5
2016-07-29,116.95,117.56
2016-07-29,116.99,117.61
2016-07-29,117.08,117.67
2016-07-29,117.14,117.73
2016-07-29,117.29,117.8
2016-07-29,117.25,117.89
2016-07-29,117.3,117.91
2016-07-29,117.26,117.95
2016-07-29,117.32,117.98
2016-07-29,117.32,117.97
2016-07-29,117.33,117.95
2016-07-29,117.28,117.96
2016-07-29,117.34,117.93
2016-07-29,117.32,117.96
2016-07-29,117.31,117.96
2016-07-29,117.38,117.96
2016-07-29,117.61,118.08
2016-07-29,117.76,118.2
2016-07-29,117.82,118.3
2016-07-29,117.81,118.37
2016-07-29,117.86,118.38
2016-07-29,117.72,118.41
2016-07-29,117.67,118.34
2016-07-29,117.64,118.32
2016-07-29,117.74,118.28
2016-07-29,117.72,118.26
2016-07-29,117.61,118.27
2016-07-29,117.64,118.28
2016-07-29,117.61,118.28
2016-07-29,117.61,118.26
2016-07-29,117.62,118.25
2016-07-29,117.61,118.21
2016-07-29,117.59,118.22
2016-07-29,117.68,118.21
2016-07-29,117.72,118.21
2016-07-29,117.75,118.24
2016-07-29,117.77,118.3
2016-07-29,117.96,118.36
2016-07-29,117.87,118.42
2016-07-29,117.63,118.45
2016-07-29,117.66,118.45
2016-07-29,117.65,118.44
2016-07-29,117.69,118.43
2016-07-29,117.66,118.44
2016-07-29,117.64,118.41
2016-07-29,117.6,118.43
2016-07-29,117.61,118.41
2016-07-29,117.65,118.43
2016-07-29,117.65,118.43
2016-07-29,117.68,118.42
2016-07-29,117.69,118.45
2016-07-29,117.68,118.52
2016-07-29,117.67,118.54
2016-07-30,117.4,118.22
2016-07-30,117.47,118.2
2016-07-30,117.49,118.22
2016-07-30,117.48,118.22
2016-07-30,117.44,118.23
2016-07-30,117.41,118.22
2016-07-30,117.42,118.25
2016-07-30,117.4,118.28
2016-07-30,117.44,118.31
2016-07-30,117.45,118.28
2016-07-30,117.42,118.29
2016-07-30,117.34,118.24
2016-07-30,117.28,118.13
2016-07-30,117.28,118.05
2016-07-30,117.31,117.99
2016-07-30,117.34,117.96
2016-07-30,117.34,117.98
2016-07-30,117.32,117.94
2016-07-30,117.29,117.99
2016-07-30,117.32,118.02
2016-07-30,117.29,118.05
2016-07-30,117.31,118.04
2016-07-30,117.31,118.06
2016-07-30,117.31,118.09
2016-07-30,117.31,118.13
2016-07-30,117.32,118.1
2016-07-30,117.24,118.11
2016-07-30,117.26,118.08
2016-07-30,117.28,118.1
2016-07-30,117.32,118.12
2016-07-30,117.3,118.12
2016-07-30,117.29,118.17
2016-07-30,117.29,118.17
2016-07-30,117.28,118.19
2016-07-30,117.29,118.18
2016-07-30,117.26,118.22
2016-07-30,117.28,118.21
2016-07-30,117.2,118.13
2016-07-30,117.19,118.12
2016-07-30,117.23,118.1
2016-07-30,117.27,118.14
2016-07-30,117.22,118.12
2016-07-30,117.21,118.13
2016-07-30,117.2,118.13
2016-07-30,117.2,118.12
2016-07-30,117.16,118.1
2016-07-30,117.18,118.13
2016-07-30,117.24,118.15
2016-07-30,117.26,118.18
2016-07-30,117.26,118.22
2016-07-30,117.34,118.27
2016-07-30,117.35,118.3
2016-07-30,117.34,118.33
2016-07-30,117.34,118.36
2016-07-30,117.35,118.42
2016-07-30,117.37,118.42
2016-07-30,117.36,118.39
2016-07-30,117.37,118.42
2016-07-30,117.39,118.46
2016-07-30,117.45,118.47
2016-07-30,117.45,118.53
2016-07-30,117.52,118.61
2016-07-30,117.46,118.63
2016-07-30,117.49,118.65
2016-07-30,117.46,118.68
2016-07-30,117.46,118.63
2016-07-30,117.43,118.61
2016-07-30,117.44,118.66
2016-07-30,117.45,118.65
2016-07-30,117.45,118.65
2016-07-30,117.46,118.67
2016-07-30,117.48,118.64
2016-07-30,117.46,118.6
2016-07-30,117.38,118.59
2016-07-30,117.41,118.57
2016-07-30,117.41,118.54
2016-07-30,117.4,118.58
2016-07-30,117.44,118.6
2016-07-30,117.46,118.63
2016-07-30,117.44,118.63
2016-07-30,117.51,118.69
2016-07-30,117.52,118.71
2016-07-30,117.51,118.7
2016-07-30,117.5,118.69
2016-07-30,117.49,118.73
2016-07-30,117.51,118.67
2016-07-30,117.53,118.71
2016-07-30,117.54,118.67
2016-07-30,117.52,118.66
2016-07-30,117.52,118.69
2016-07-30,117.59,118.72
2016-07-30,117.55,118.74
2016-07-30,117.51,118.7
2016-07-30,117.5,118.69
2016-07-30,117.51,118.67
2016-07-30,117.44,118.62
2016-07-30,117.45,118.58
2016-07-30,117.42,118.58
2016-07-30,117.48,118.55
2016-07-30,117.45,118.56
2016-07-30,117.44,118.53
2016-07-30,117.46,118.55
2016-07-30,117.45,118.51
2016-07-30,117.44,118.52
2016-07-30,117.43,118.52
2016-07-30,117.49,118.54
2016-07-30,117.48,118.55
2016-07-30,117.49,118.58
2016-07-30,117.48,118.58
2016-07-30,117.47,118.58
2016-07-30,117.48,118.58
2016-07-30,117.48,118.57
2016-07-30,117.49,118.58
2016-07-30,117.48,118.57
2016-07-30,117.49,118.58
2016-07-30,117.51,118.61
2016-07-30,117.54,118.61
2016-07-30,117.53,118.6
2016-07-30,117.52,118.61
2016-07-30,117.55,118.61
2016-07-30,117.5,118.59
2016-07-30,117.48,118.61
2016-07-30,117.48,118.55
2016-07-30,117.47,118.52
2016-07-30,117.44,118.51
2016-07-30,117.47,118.48
2016-07-30,117.48,118.46
2016-07-30,117.46,118.48
2016-07-30,117.48,118.44
2016-07-30,117.49,118.42
2016-07-30,117.5,118.41
2016-07-30,117.47,118.38
2016-07-30,117.47,118.37
2016-07-30,117.4,118.36
2016-07-30,117.44,118.31
2016-07-30,117.44,118.31
2016-07-30,117.45,118.35
2016-07-30,117.46,118.35
2016-07-30,117.46,118.36
2016-07-30,117.41,118.32
2016-07-30,117.42,118.3
2016-07-30,117.45,118.3
2016-07-30,117.48,118.34
2016-07-30,117.49,118.33
2016-07-30,117.48,118.34
2016-07-30,117.44,118.41
2016-07-30,117.41,118.37
2016-07-30,117.44,118.35
2016-07-30,117.44,118.39
2016-07-30,117.45,118.37
2016-07-30,117.43,118.37
2016-07-30,117.43,118.34
2016-07-30,117.42,118.33
2016-07-30,117.44,118.37
2016-07-30,117.44,118.36
2016-07-30,117.42,118.34
2016-07-30,117.42,118.35
2016-07-30,117.39,118.27
2016-07-30,117.4,118.3
2016-07-30,117.43,118.3
2016-07-30,117.42,118.27
2016-07-30,117.41,118.3
2016-07-30,117.43,118.3
2016-07-30,117.41,118.29
2016-07-30,117.43,118.32
2016-07-30,117.49,118.37
2016-07-30,117.48,118.37
2016-07-30,117.49,118.39
2016-07-30,117.49,118.36
2016-07-30,117.47,118.39
2016-07-30,117.47,118.41
2016-07-30,117.45,118.42
2016-07-30,117.46,118.43
2016-07-30,117.45,118.43
2016-07-30,117.46,118.45
2016-07-30,117.46,118.47
2016-07-30,117.48,118.44
2016-07-30,117.49,118.44
2016-07-30,117.53,118.42
2016-07-30,117.53,118.45
2016-07-30,117.51,118.41
2016-07-30,117.46,118.42
2016-07-30,117.45,118.4
2016-07-30,117.42,118.38
2016-07-30,117.42,118.38
2016-07-30,117.44,118.37
2016-07-30,117.44,118.37
2016-07-30,117.42,118.36
2016-07-30,117.39,118.36
2016-07-30,117.38,118.34
2016-07-30,117.36,118.36
2016-07-30,117.33,118.28
2016-07-30,117.35,118.26
2016-07-30,117.32,118.26
2016-07-30,117.3,118.24
2016-07-30,117.28,118.23
2016-07-30,117.24,118.2
2016-07-30,117.24,118.17
2016-07-30,117.28,118.16
2016-07-30,117.25,118.14
2016-07-30,117.25,118.12
2016-07-30,117.25,118.1
2016-07-30,117.27,118.08
2016-07-30,117.31,118.1
2016-07-30,117.28,118.11
2016-07-30,117.28,118.15
2016-07-30,117.29,118.16
2016-07-30,117.32,118.17
2016-07-30,117.31,118.17
2016-07-30,117.33,118.2
2016-07-30,117.29,118.18
2016-07-30,117.32,118.2
2016-07-30,117.31,118.22
2016-07-30,117.33,118.18
2016-07-30,117.35,118.21
2016-07-30,117.32,118.2
2016-07-30,117.34,118.22
2016-07-30,117.33,118.19
2016-07-30,117.32,118.17
2016-07-30,117.32,118.17
2016-07-30,117.32,118.16
2016-07-30,117.32,118.19
2016-07-30,117.3,118.19
2016-07-30,117.31,118.19
2016-07-30,117.33,118.18
2016-07-30,117.34,118.2
2016-07-30,117.36,118.23
2016-07-30,117.36,118.25
2016-07-30,117.38,118.26
2016-07-30,117.35,118.27
2016-07-30,117.37,118.25
2016-07-30,117.36,118.26
2016-07-30,117.36,118.29
2016-07-30,117.35,118.28
2016-07-30,117.33,118.26
2016-07-30,117.34,118.28
2016-07-30,117.37,118.28
2016-07-30,117.36,118.28
2016-07-30,117.36,118.32
2016-07-30,117.37,118.31
2016-07-30,117.38,118.33
2016-07-30,117.4,118.34
2016-07-30,117.42,118.37
2016-07-30,117.47,118.42
2016-07-30,117.46,118.41
2016-07-30,117.44,118.42
2016-07-30,117.44,118.36
2016-07-30,117.41,118.4
2016-07-30,117.46,118.39
2016-07-30,117.44,118.4
2016-07-30,117.44,118.41
2016-07-30,117.41,118.39
2016-07-30,117.42,118.37
2016-07-30,117.42,118.4
2016-07-30,117.39,118.39
2016-07-30,117.41,118.38
2016-07-30,117.41,118.37
2016-07-30,117.4,118.35
2016-07-30,117.4,118.35
2016-07-30,117.44,118.38
2016-07-30,117.46,118.37
2016-07-30,117.48,118.37
2016-07-30,117.54,118.39
2016-07-30,117.56,118.41
2016-07-30,117.56,118.43
2016-07-30,117.58,118.47
2016-07-30,117.54,118.49
2016-07-30,117.54,118.49
2016-07-30,117.54,118.51
2016-07-30,117.56,118.51
2016-07-30,117.57,118.49
2016-07-30,117.57,118.5
2016-07-30,117.58,118.51
2016-07-30,117.59,118.52
2016-07-30,117.6,118.49
2016-07-30,117.55,118.49
2016-07-30,117.55,118.47
2016-07-30,117.51,118.44
2016-07-30,117.51,118.44
2016-07-30,117.51,118.4
2016-07-30,117.48,118.37
2016-07-30,117.47,118.35
2016-07-30,117.46,118.36
2016-07-30,117.46,118.35
2016-07-30,117.47,118.32
2016-07-30,117.44,118.32
2016-07-30,117.45,118.31
2016-07-30,117.48,118.33
2016-07-30,117.43,118.31
2016-07-30,117.43,118.3
2016-07-30,117.42,118.29
2016-07-30,117.39,118.26
2016-07-30,117.42,118.27
2016-07-30,117.41,118.28
2016-07-30,117.39,118.27
2016-07-30,117.36,118.25
2016-07-30,117.36,118.24
2016-07-30,117.38,118.24
2016-07-30,117.35,118.23
2016-07-30,117.36,118.21
2016-07-30,117.36,118.25
2016-07-30,117.42,118.21
2016-07-30,117.39,118.22
2016-07-30,117.38,118.25
2016-07-30,117.34,118.27
2016-07-30,117.33,118.25
2016-07-30,117.32,118.24
2016-07-30,117.35,118.24
2016-07-30,117.36,118.23
2016-07-30,117.35,118.23
2016-07-30,117.34,118.24
2016-07-30,117.29,118.21
2016-07-30,117.35,118.2
2016-07-30,117.39,118.2
2016-07-30,117.36,118.19
2016-07-30,117.42,118.19
2016-07-30,117.37,118.19
2016-07-30,117.38,118.18
2016-07-30,117.41,118.16
2016-07-30,117.42,118.22
2016-07-30,117.48,118.23
2016-07-30,117.53,118.28
2016-07-30,117.56,118.32
2016-07-30,117.64,118.35
2016-07-30,117.58,118.36
2016-07-30,117.61,118.37
2016-07-30,117.61,118.39
2016-07-30,117.61,118.4
2016-07-30,117.62,118.41
2016-07-30,117.54,118.37
2016-07-30,117.55,118.36
2016-07-30,117.53,118.38
2016-07-30,117.51,118.35
2016-07-30,117.52,118.34
2016-07-30,117.52,118.34
2016-07-30,117.49,118.32
2016-07-30,117.51,118.33
2016-07-30,117.52,118.32
2016-07-30,117.54,118.34
2016-07-30,117.56,118.39
2016-07-30,117.59,118.4
2016-07-30,117.52,118.4
2016-07-30,117.51,118.33
2016-07-30,117.46,118.36
2016-07-30,117.5,118.35
2016-07-30,117.44,118.34
2016-07-30,117.46,118.33
2016-07-30,117.47,118.31
2016-07-30,117.48,118.3
2016-07-30,117.45,118.26
2016-07-30,117.43,118.25
2016-07-30,117.41,118.22
2016-07-30,117.39,118.21
2016-07-30,117.29,118.2
2016-07-30,117.35,118.16
2016-07-30,117.28,118.14
2016-07-30,117.18,118.08
2016-07-30,117.08,118.03
2016-07-30,117.15,117.97
2016-07-30,117.19,117.94
2016-07-30,117.16,117.92
2016-07-30,117.17,117.93
2016-07-30,117.18,117.94
2016-07-30,117.21,117.94
2016-07-30,117.25,117.97
2016-07-30,117.27,118.01
2016-07-30,117.25,118.01
2016-07-30,117.26,118.01
2016-07-30,117.26,118.01
2016-07-30,117.18,118.01
2016-07-30,117.24,117.98
2016-07-30,117.18,117.98
2016-07-30,117.26,117.98
2016-07-30,117.24,117.97
2016-07-30,117.22,118.01
2016-07-30,117.29,118
2016-07-30,117.28,118
2016-07-30,117.25,118.01
2016-07-30,117.28,118.02
2016-07-30,117.31,117.99
2016-07-30,117.32,118.01
2016-07-30,117.37,118.02
2016-07-30,117.37,118.04
2016-07-31,118.26,118.61
2016-07-31,118.12,118.62
2016-07-31,118.12,118.59
2016-07-31,118.06,118.59
2016-07-31,118.08,118.6
2016-07-31,118.09,118.55
2016-07-31,118.05,118.52
2016-07-31,117.99,118.45
2016-07-31,118.02,118.42
2016-07-31,118.09,118.46
2016-07-31,118.02,118.45
2016-07-31,118.02,118.44
2016-07-31,117.99,118.48
2016-07-31,118.02,118.43
2016-07-31,118.07,118.5
2016-07-31,118.04,118.49
2016-07-31,118.06,118.51
2016-07-31,117.95,118.45
2016-07-31,117.99,118.48
2016-07-31,118,118.48
2016-07-31,118.01,118.46
2016-07-31,117.99,118.45
2016-07-31,117.9,118.44
2016-07-31,117.9,118.43
2016-07-31,117.91,118.41
2016-07-31,117.87,118.39
2016-07-31,117.94,118.4
2016-07-31,117.97,118.39
2016-07-31,117.95,118.41
2016-07-31,117.96,118.41
2016-07-31,117.91,118.43
2016-07-31,117.9,118.45
2016-07-31,117.86,118.47
2016-07-31,117.93,118.44
2016-07-31,117.95,118.46
2016-07-31,117.89,118.47
2016-07-31,117.88,118.45
2016-07-31,117.9,118.46
2016-07-31,117.91,118.48
2016-07-31,117.93,118.51
2016-07-31,117.96,118.52
2016-07-31,117.97,118.52
2016-07-31,117.93,118.51
2016-07-31,117.94,118.54
2016-07-31,118.01,118.55
2016-07-31,118.01,118.6
2016-07-31,117.95,118.61
2016-07-31,117.97,118.64
2016-07-31,117.99,118.63
2016-07-31,118,118.63
2016-07-31,118.02,118.67
2016-07-31,118.09,118.67
2016-07-31,118.09,118.73
2016-07-31,118.15,118.72
2016-07-31,118.09,118.72
2016-07-31,118.12,118.77
2016-07-31,118.12,118.79
2016-07-31,118.09,118.81
2016-07-31,118.09,118.76
2016-07-31,118.14,118.79
2016-07-31,118.14,118.79
2016-07-31,118.09,118.79
2016-07-31,118.06,118.77
2016-07-31,118.07,118.73
2016-07-31,118.06,118.74
2016-07-31,118.07,118.7
2016-07-31,118.04,118.7
2016-07-31,118.04,118.7
2016-07-31,118.01,118.69
2016-07-31,118.15,118.67
2016-07-31,118.11,118.69
2016-07-31,118.04,118.68
2016-07-31,118.05,118.72
2016-07-31,118.05,118.67
2016-07-31,118.07,118.71
2016-07-31,118.06,118.71
2016-07-31,118.06,118.69
2016-07-31,118.07,118.67
2016-07-31,118.06,118.7
2016-07-31,118.07,118.68
2016-07-31,118.15,118.7
2016-07-31,118.05,118.7
2016-07-31,118.08,118.67
2016-07-31,118.06,118.68
2016-07-31,118.12,118.7
2016-07-31,118.17,118.68
2016-07-31,118.19,118.74
2016-07-31,118.45,118.8
2016-07-31,118.6,118.94
2016-07-31,118.66,119.07
2016-07-31,118.84,119.15
2016-07-31,118.72,119.18
2016-07-31,118.91,119.22
2016-07-31,118.91,119.23
2016-07-31,118.98,119.32
2016-07-31,118.91,119.31
2016-07-31,118.99,119.28
2016-07-31,118.95,119.22
2016-07-31,118.93,119.25
2016-07-31,119.09,119.27
2016-07-31,119.06,119.29
2016-07-31,119,119.32
2016-07-31,118.94,119.33
2016-07-31,118.92,119.33
2016-07-31,118.94,119.3
2016-07-31,118.94,119.29
2016-07-31,118.85,119.24
2016-07-31,118.85,119.22
2016-07-31,118.88,119.22
2016-07-31,118.86,119.2
2016-07-31,118.85,119.21
2016-07-31,118.85,119.18
2016-07-31,118.78,119.16
2016-07-31,118.8,119.16
2016-07-31,118.8,119.2
2016-07-31,118.77,119.17
2016-07-31,118.85,119.16
2016-07-31,118.79,119.21
2016-07-31,118.75,119.2
2016-07-31,118.75,119.21
2016-07-31,118.83,119.15
2016-07-31,118.79,119.24
2016-07-31,118.79,119.18
2016-07-31,118.78,119.19
2016-07-31,118.71,119.2
2016-07-31,118.74,119.19
2016-07-31,118.74,119.19
2016-07-31,118.78,119.18
2016-07-31,118.79,119.2
2016-07-31,118.89,119.22
2016-07-31,118.88,119.2
2016-07-31,118.89,119.24
2016-07-31,118.81,119.26
2016-07-31,118.79,119.3
2016-07-31,118.9,119.31
2016-07-31,119,119.34
2016-07-31,119.15,119.39
2016-07-31,119.19,119.45
2016-07-31,119.24,119.53
2016-07-31,119.15,119.5
2016-07-31,119.11,119.5
2016-07-31,119.11,119.52
2016-07-31,119.08,119.49
2016-07-31,119.05,119.48
2016-07-31,119.07,119.47
2016-07-31,119.21,119.5
2016-07-31,119.26,119.5
2016-07-31,119.16,119.54
2016-07-31,119.22,119.52
2016-07-31,119.18,119.56
2016-07-31,119.26,119.53
2016-07-31,119.26,119.59
2016-07-31,119.21,119.58
2016-07-31,119.26,119.57
2016-07-31,119.28,119.6
2016-07-31,119.26,119.58
2016-07-31,119.27,119.56
2016-07-31,119.25,119.59
2016-07-31,119.14,119.55
2016-07-31,119.13,119.51
2016-07-31,119.06,119.49
2016-07-31,119.09,119.48
2016-07-31,119.08,119.46
2016-07-31,119.08,119.45
2016-07-31,119.15,119.45
2016-07-31,119.09,119.43
2016-07-31,119.12,119.44
2016-07-31,119.1,119.42
2016-07-31,119.08,119.4
2016-07-31,119.04,119.39
2016-07-31,118.98,119.35
2016-07-31,118.98,119.36
2016-07-31,119.05,119.4
2016-07-31,119.03,119.38
2016-07-31,119.01,119.4
2016-07-31,119.02,119.41
2016-07-31,119.02,119.37
2016-07-31,119.03,119.43
2016-07-31,119.02,119.44
2016-07-31,119.08,119.46
2016-07-31,119.09,119.45
2016-07-31,119.06,119.44
2016-07-31,119.08,119.43
2016-07-31,119.06,119.41
2016-07-31,119.07,119.41
2016-07-31,119.04,119.39
2016-07-31,118.99,119.39
2016-07-31,118.94,119.37
2016-07-31,118.92,119.33
2016-07-31,118.86,119.29
2016-07-31,118.86,119.27
2016-07-31,118.88,119.28
2016-07-31,118.85,119.27
2016-07-31,118.86,119.26
2016-07-31,118.84,119.27
2016-07-31,118.86,119.28
2016-07-31,118.87,119.28
2016-07-31,118.84,119.27
2016-07-31,118.83,119.28
2016-07-31,118.82,119.22
2016-07-31,118.83,119.26
2016-07-31,118.88,119.31
2016-07-31,118.89,119.26
2016-07-31,118.88,119.22
2016-07-31,118.86,119.26
2016-07-31,118.85,119.25
2016-07-31,118.86,119.27
2016-07-31,118.85,119.25
2016-07-31,118.87,119.26
2016-07-31,118.83,119.23
2016-07-31,118.91,119.24
2016-07-31,118.85,119.25
2016-07-31,118.87,119.25
2016-07-31,118.86,119.25
2016-07-31,118.82,119.24
2016-07-31,118.85,119.25
2016-07-31,118.83,119.24
2016-07-31,118.81,119.23
2016-07-31,118.8,119.22
2016-07-31,118.79,119.2
2016-07-31,118.82,119.2
2016-07-31,118.79,119.18
2016-07-31,118.75,119.16
2016-07-31,118.76,119.17
2016-07-31,118.72,119.12
2016-07-31,118.74,119.12
2016-07-31,118.75,119.11
2016-07-31,118.71,119.11
2016-07-31,118.71,119.12
2016-07-31,118.71,119.11
2016-07-31,118.72,119.1
2016-07-31,118.74,119.08
2016-07-31,118.72,119.09
2016-07-31,118.71,119.1
2016-07-31,118.71,119.14
2016-07-31,118.53,119.07
2016-07-31,118.52,119.09
2016-07-31,118.55,119.01
2016-07-31,118.48,119.06
2016-07-31,118.51,119.01
2016-07-31,118.56,119.03
2016-07-31,118.55,119.03
2016-07-31,118.59,119.01
2016-07-31,118.58,119
2016-07-31,118.56,119.03
2016-07-31,118.61,119.03
2016-07-31,118.62,119.09
2016-07-31,118.61,119.08
2016-07-31,118.62,119.05
2016-07-31,118.64,119.1
2016-07-31,118.65,119.12
2016-07-31,118.65,119.12
2016-07-31,118.6,119.11
2016-07-31,118.65,119.11
2016-07-31,118.61,119.09
2016-07-31,118.64,119.12
2016-07-31,118.56,119.08
2016-07-31,118.58,119.13
2016-07-31,118.58,119.1
2016-07-31,118.56,119.06
2016-07-31,118.58,119.09
2016-07-31,118.58,119.07
2016-07-31,118.57,119.06
2016-07-31,118.58,119.04
2016-07-31,118.58,119.05
2016-07-31,118.64,119.02
2016-07-31,118.61,119.06
2016-07-31,118.62,119.08
2016-07-31,118.64,119.06
2016-07-31,118.57,119.08
2016-07-31,118.56,119.09
2016-07-31,118.58,119.06
2016-07-31,118.59,119.06
2016-07-31,118.65,119.05
2016-07-31,118.61,119.02
2016-07-31,118.57,119.02
2016-07-31,118.56,119.03
2016-07-31,118.58,119.02
2016-07-31,118.57,119.04
2016-07-31,118.57,119.04
2016-07-31,118.59,119.03
2016-07-31,118.6,118.99
2016-07-31,118.56,118.96
2016-07-31,118.56,118.98
2016-07-31,118.54,118.94
2016-07-31,118.52,118.95
2016-07-31,118.35,118.91
2016-07-31,118.45,118.9
2016-07-31,118.49,118.86
2016-07-31,118.57,118.92
2016-07-31,118.55,118.93
2016-07-31,118.56,118.92
2016-07-31,118.54,118.87
2016-07-31,118.56,118.89
2016-07-31,118.61,118.9
2016-07-31,118.56,118.89
2016-07-31,118.56,118.87
2016-07-31,118.56,118.91
2016-07-31,118.58,118.92
2016-07-31,118.61,118.93
2016-07-31,118.59,118.91
2016-07-31,118.61,119
2016-07-31,118.7,119.01
2016-07-31,118.63,118.96
2016-07-31,118.68,119.03
2016-07-31,118.7,119.03
2016-07-31,118.72,119.07
2016-07-31,118.74,119.07
2016-07-31,118.73,119.06
2016-07-31,118.69,119.02
2016-07-31,118.68,119.04
2016-07-31,118.68,119.01
2016-07-31,118.68,118.99
2016-07-31,118.69,118.97
2016-07-31,118.66,119
2016-07-31,118.63,119
2016-07-31,118.61,119
2016-07-31,118.62,118.98
2016-07-31,118.59,118.96
2016-07-31,118.58,118.96
2016-07-31,118.65,118.95
2016-07-31,118.63,118.96
2016-07-31,118.62,118.95
2016-07-31,118.64,118.98
2016-07-31,118.74,118.98
2016-07-31,118.86,119.04
2016-07-31,118.81,119.03
2016-07-31,118.86,119.07
2016-07-31,118.73,119.03
2016-07-31,118.77,119.04
2016-07-31,118.81,119.05
2016-07-31,118.81,119.03
2016-07-31,118.82,119.01
2016-07-31,118.83,119.04
2016-07-31,118.79,119.05
2016-07-31,118.75,119.04
2016-07-31,118.75,119.03
2016-07-31,118.81,119.12
2016-07-31,118.88,119.09
2016-07-31,118.91,119.11
2016-07-31,118.79,119.14
2016-07-31,118.78,119.17
2016-07-31,118.82,119.16
2016-07-31,118.83,119.15
2016-07-31,118.86,119.13
2016-07-31,118.85,119.14
2016-07-31,118.86,119.15
2016-07-31,118.82,119.13
2016-07-31,118.82,119.11
2016-07-31,118.76,119.1
2016-07-31,118.77,119.07
2016-07-31,118.72,119.07
2016-07-31,118.73,119.05
2016-07-31,118.75,119.02
2016-07-31,118.7,118.99
2016-07-31,118.68,118.98
2016-07-31,118.66,118.94
2016-07-31,118.54,118.89
2016-07-31,118.54,118.91
2016-07-31,118.55,118.86
2016-07-31,118.59,118.85
2016-07-31,118.56,118.84
2016-07-31,118.56,118.86
2016-07-31,118.52,118.84
2016-07-31,118.49,118.83
2016-07-31,118.51,118.84
2016-07-31,118.49,118.82
2016-07-31,118.49,118.84
2016-07-31,118.54,118.8
2016-07-31,118.42,118.83
2016-07-31,118.42,118.81
2016-07-31,118.31,118.77
2016-07-31,118.35,118.77
2016-07-31,118.38,118.76
2016-07-31,118.44,118.77
2016-07-31,118.42,118.79
2016-07-31,118.39,118.77
2016-07-31,118.42,118.77
2016-07-31,118.42,118.78
2016-07-31,118.44,118.78
2016-07-31,118.41,118.79
2016-07-31,118.39,118.78
2016-07-31,118.44,118.79
2016-08-01,118.31,118.88
2016-08-01,118.36,118.89
2016-08-01,118.41,118.93
2016-08-01,118.41,118.96
2016-08-01,118.39,118.92
2016-08-01,118.42,118.95
2016-08-01,118.38,118.99
2016-08-01,118.39,118.98
2016-08-01,118.37,119
2016-08-01,118.45,119
2016-08-01,118.45,119
2016-08-01,118.42,118.99
2016-08-01,118.41,119.03
2016-08-01,118.34,118.96
2016-08-01,118.37,118.97
2016-08-01,118.36,118.95
